screen_name,user_name,status_id,url,title,published_date,geoLocation
"MarilynHay2","Marilyn Hay","1054078335117127680","Not Available","Please don't cross any lines in civility toward politicians who never have town halls, and instead focus on civil processes like waiting in line for three hours to vote in an election where the legitimacy of your vote will be decided by the one of the candidates. https://t.co/kubjHzrOL4","null","Sun Oct 21 14:33:53 EDT 2018",
"Atr631","A.T.R.","1054078339164573702","Not Available","@bfs465 @JohnJHarwood @BrianKempGA Any more buzz words you'd like to spew forth to prove that you have zero argument? C'mon now, I almost have #Bingo.","null","Sun Oct 21 14:33:54 EDT 2018",
"crabpatti66","🦇👻🎃 Crabpatti...another one of those dregs 🦇👻🎃","1054078392730091520","Not Available","@BrianKempGA While Brian Kemp was assessing the damage in South Georgia from #HurricaneMichael, Stacey Abrams was making the circuit of liberal media programs and naming a county in Georgia THAT DOESN'T EVEN EXIST‼️😂 https://t.co/fG7NSumQtC","null","Sun Oct 21 14:34:07 EDT 2018",
"madmissmattie","Reunite the Kidnapped Children","1054078405132632071","Not Available","@BrianKempGA @brian_harris89 @dolezal4senate https://t.co/YqJwwJAdeZ","null","Sun Oct 21 14:34:10 EDT 2018",
"louie_ella","Anais Ruiz","1054078430885474305","Not Available","@Hollaworldwide @realDonaldTrump @BrianKempGA @KrisKobach1787 LET'S HOPE THE OLD ADDAGE "CHEATERS NEVER PROSPER" APPLIES.","null","Sun Oct 21 14:34:16 EDT 2018",
"SillyRabbitx4","Silly Rabbit","1054078450384826368","https://t.co/kSAvABACf3","@deejay90192 @realDonaldTrump @BrianKempGA @KrisKobach1787 https://t.co/kSAvABACf3","null","Sun Oct 21 14:34:21 EDT 2018",
"MattCWaldron","Matt Waldron","1054078484807598080","Not Available","@realDonaldTrump 1/  LIAR LIAR PANTS ON FIRE! Nothing is being done because if there was, @BrianKempGA would have been recalled from his position already! 

Georgia has been contending with corruption, incompetence and negligence from Kemp, whose actions have undermined voting systems, election","null","Sun Oct 21 14:34:29 EDT 2018",
"ocgoodheart","Bonnie Hart","1054078493359632384","Not Available","@realDonaldTrump @BrianKempGA 2/  security and democracy in general. Kemp is maliciously wielding the power of his office to suppress the vote for political gain and silence the voices of thousands of eligible voters -- the majority of them people of color

1. In 2014 approximately 40,000 voter registrations","null","Sun Oct 21 14:34:31 EDT 2018",
"NancyOB49582905","Steve","1054078509008777217","Not Available","@BrianKempGA While Brian Kemp was assessing the damage in South Georgia from #HurricaneMichael, Stacey Abrams was making the circuit of liberal media programs and naming a county in Georgia THAT DOESN'T EVEN EXIST‼️😂 https://t.co/fG7NSumQtC","null","Sun Oct 21 14:34:35 EDT 2018",
"AlexKesslercrna","Alex Kessler","1054078509373624321","Not Available","@Tdennisajr @Minuteman04 @deejay90192 @Zen0469 @realDonaldTrump @BrianKempGA @KrisKobach1787 Your statement is not true. Shw me the facts.","null","Sun Oct 21 14:34:35 EDT 2018",
"ocgoodheart","Bonnie Hart","1054078511646822405","Not Available","@realDonaldTrump @BrianKempGA 3/  were lost the vast majority were people of color. 
2. The state’s electronic voting machines haven’t been updated since 2005 and run on Windows 2000 received an F- rating can be hacked within minutes. Kemp refuses to do anything.
3. Used the outdated, hackable infrastructure","null","Sun Oct 21 14:34:35 EDT 2018",
"Parrish_Sky","Maria Lambert✨ヅ♫","1054078533436207104","Not Available","@realDonaldTrump So does that mean you are going to prosecute @BrianKempGA and @KrisKobach1787 for CHEATING?

How can the Secretary of State running for Office also be the same person to oversea & make decisions for their states elections?

Huge Conflict of Interest!

Cheating just like in 2016.","null","Sun Oct 21 14:34:40 EDT 2018",
"ocgoodheart","Bonnie Hart","1054078549655609344","Not Available","@realDonaldTrump @BrianKempGA 4/  in the runoff between Jon Ossoff and Karen Handel despite known breaches, faulty equipment, and theft of electronic polling books that contained voter data.
4. Leaked voter information including Social Security numbers and driver’s license data twice. To settle a lawsuit Kemp","null","Sun Oct 21 14:34:44 EDT 2018",
"jeklo24","Jenn","1054078573689163777","Not Available","@realDonaldTrump 1/  LIAR LIAR PANTS ON FIRE! Nothing is being done because if there was, @BrianKempGA would have been recalled from his position already! 

Georgia has been contending with corruption, incompetence and negligence from Kemp, whose actions have undermined voting systems, election","null","Sun Oct 21 14:34:50 EDT 2018",
"Chancedefiant","RickChance","1054078581016588288","Not Available","Cheating fing @BrianKempGA   is afraid of Democracy.","null","Sun Oct 21 14:34:52 EDT 2018",
"ocgoodheart","Bonnie Hart","1054078591632269312","Not Available","@realDonaldTrump @BrianKempGA 5/  admitted he leaked the data and as part of the settlement the state agreed to pay $1.2 million for a year’s worth of credit monitoring for millions of Georgians.
5. Massive breach of 6 million registered voters password files and encryption keys that could be accessed online","null","Sun Oct 21 14:34:54 EDT 2018",
"ocgoodheart","Bonnie Hart","1054078629041254400","Not Available","@realDonaldTrump 1/  LIAR LIAR PANTS ON FIRE! Nothing is being done because if there was, @BrianKempGA would have been recalled from his position already! 

Georgia has been contending with corruption, incompetence and negligence from Kemp, whose actions have undermined voting systems, election","null","Sun Oct 21 14:35:03 EDT 2018",
"hekasia","Dana Ivey","1054078635039211520","Not Available","@BrianKempGA is corrupt. He should not be allowed the honor of serving the American people. He is dishonest. He cannot be trusted. VOTE FOR STACY!!","null","Sun Oct 21 14:35:05 EDT 2018",
"wilbellboy","Wil","1054078638486896640","Not Available","@jedtfronson both @staceyabrams & to a greater extent @tedmetz are already pushing for an end to marijuana prohibition. forget @BrianKempGA if you care about legalization.","null","Sun Oct 21 14:35:05 EDT 2018",
"ocgoodheart","Bonnie Hart","1054078655058464768","Not Available","@realDonaldTrump @BrianKempGA 6/  by anyone looking. Days after the lawsuit filed technicians erased the hard drives of the server in question. 
6. Over 1.4 million voter registrations have been purged since 2012 with nearly 670,000 in 2017 alone using a racially biased methodology called Crosscheck Program","null","Sun Oct 21 14:35:09 EDT 2018",
"MattCWaldron","Matt Waldron","1054078660943208448","Not Available","@realDonaldTrump @BrianKempGA 6/  by anyone looking. Days after the lawsuit filed technicians erased the hard drives of the server in question. 
6. Over 1.4 million voter registrations have been purged since 2012 with nearly 670,000 in 2017 alone using a racially biased methodology called Crosscheck Program","null","Sun Oct 21 14:35:11 EDT 2018",
"AmericansCreed","Texas Creed","1054078675027668993","Not Available","@SarahLies4Trump @realDonaldTrump @BrianKempGA If this is true, have you filed a complaint with the police? Do you have a copy of the police report that you can share? Any evidence? Sources?","null","Sun Oct 21 14:35:14 EDT 2018",
"ocgoodheart","Bonnie Hart","1054078679771312128","Not Available","@realDonaldTrump @BrianKempGA 7/  supplied by Kris Kobach Kansas SoS. Legitimate voters were purged from the voter rolls because they left the state or moved from their congressional district when they hadn’t moved anywhere. 
7. 2017, a group of electoral reform advocates filed a lawsuit to force the state to","null","Sun Oct 21 14:35:15 EDT 2018",
"BarbP11","Barb","1054078719608926208","Not Available","@BrianKempGA https://t.co/icVioibvZo","null","Sun Oct 21 14:35:25 EDT 2018",
"BarbP11","Barb","1054078748511948800","https://t.co/QPlKITasii","@BrianKempGA https://t.co/QPlKITasii","null","Sun Oct 21 14:35:32 EDT 2018",
"MattCWaldron","Matt Waldron","1054078756808200192","Not Available","@realDonaldTrump Myth of Voter Fraud

VOTER SUPPRESSION IS STEALING PEOPLE'S VOTES .@BrianKempGA
.@KrisKobach1787 What's the Penalty for that?  #GaPol
https://t.co/mG6p91Yjam","null","Sun Oct 21 14:35:34 EDT 2018",
"alabamafan2","Stephanie","1054078762223046657","Not Available","#NotOurState Georgia
Vote NO to Abrams 
YES to 👉👉#Kemp 👈👈
#VoteRed 
#MAGA #KAG 
#VoteRedToSaveAmerica 
#VoteRedToSaveGeorgia 
#Vote4Kemp
@BrianKempGA","null","Sun Oct 21 14:35:35 EDT 2018",
"BarbP11","Barb","1054078782422900736","Not Available","@BrianKempGA DID YOU KNOW: That despite all their recent claims of being committed to protecting people with pre-existing conditions, Republicans voted dozens of times to end the protections with no new plan in place?

Democrats are the ones who have supported these protections from Day 1.","null","Sun Oct 21 14:35:40 EDT 2018",
"dobbs_ron","Ron Dobbs","1054078791553695744","Not Available","Vote out Kemp in Georgia 
#VOTEBLUE","null","Sun Oct 21 14:35:42 EDT 2018",
"jeklo24","Jenn","1054078799099453440","Not Available","@luckyintheorder @SarahLies4Trump @realDonaldTrump @BrianKempGA Awww, poor Trumptard is triggered by them big words.","null","Sun Oct 21 14:35:44 EDT 2018",
"FollowTheFacts7","FollowTheFacts","1054078805789290497","Not Available","Honored to have the strong endorsement of Congressman @AustinScott4GA and look forward to working together to strengthen rural Georgia and keep our entire state moving in the right direction! #gapol #gagop #tcot #gafirst https://t.co/F8WTJ1NIiK","null","Sun Oct 21 14:35:45 EDT 2018",
"wilbellboy","Wil","1054078810520457216","Not Available","@jedtfronson Both @staceyabrams & to a greater extent @tedmetz are already pushing for an end to marijuana prohibition. Forget about @BrianKempGA if you care about legalization.","null","Sun Oct 21 14:35:46 EDT 2018",
"heysyd","🌊  Syd's Soapbox 🇺🇸","1054078842447454208","https://t.co/yJCJZJCp28","@ConfidenceOfVic @MarkHarrisNYC And of course, @Amy_Siskind, of https://t.co/yJCJZJCp28. She gave herself the nearly impossible task of keeping track of authoritarian changes made by Trump & Republicans since 2016. 
It's nothing short of terrifying to read and it's required reading.
https://t.co/ksSwFvTxVX","null","Sun Oct 21 14:35:54 EDT 2018",
"826irish","Ann Byrnes","1054078849053532162","Not Available","@BrianKempGA @MicahGravley We are getting tired of your lies! https://t.co/P1sP1ivoM6","null","Sun Oct 21 14:35:56 EDT 2018",
"BarbP11","Barb","1054078877189001217","Not Available","@BrianKempGA Elected official who don’t fight for voting rights for ALL citizens, aren’t defending the Constitution. They aren’t doing their job. In Ohio, a veteran was purged from the rolls. That should outrage any patriot. Vote accordingly. https://t.co/JSU3Hm8OqO #IWillVote @WhenWeAllVote","null","Sun Oct 21 14:36:02 EDT 2018",
"bannerite","Pat is now Enraged Fuller Ω 📢 #Unite4Victory","1054078885837619200","Not Available","@BrianKempGA @brian_harris89 @dolezal4senate https://t.co/YqJwwJAdeZ","null","Sun Oct 21 14:36:04 EDT 2018",
"BarbP11","Barb","1054078892632428545","Not Available","@BrianKempGA You're good at choppin' voter rolls!","null","Sun Oct 21 14:36:06 EDT 2018",
"CaliCatWwoman","Gebnut","1054078904950898688","Not Available","@realDonaldTrump 1/  LIAR LIAR PANTS ON FIRE! Nothing is being done because if there was, @BrianKempGA would have been recalled from his position already! 

Georgia has been contending with corruption, incompetence and negligence from Kemp, whose actions have undermined voting systems, election","null","Sun Oct 21 14:36:09 EDT 2018",
"SrEconomist","The Dude 🎳","1054078909967486977","Not Available","Problem with Georgia gov race is you have two candidates with radically different visions, visions that don’t appeal to most of state’s residents. @staceyabrams wants to radically expand gov’t. @BrianKempGA wants to “chainsaw” regulations?! Not what majority of Georgians want.","null","Sun Oct 21 14:36:10 EDT 2018",
"nanacalvert31","Nana","1054078913956245505","https://t.co/lReGvGl4FF","Wait, we shall prevail. Vote @staceyabrams for governor. And support her candidacy. https://t.co/lReGvGl4FF","null","Sun Oct 21 14:36:11 EDT 2018",
"FayeRobnolte","Faye Robnolte","1054078920671268864","Not Available","Week 101. The photo is GA -people waiting 3 hours in line 3 weeks before the election to vote because of efforts by their SoS @BrianKempGA running for gov, to steal their vote.  On top of the other 159 not normal items this week, how is this democracy?!
https://t.co/w6RXE0iJqk","null","Sun Oct 21 14:36:13 EDT 2018",
"ocgoodheart","Bonnie Hart","1054078922877366272","Not Available","@deejay90192 @Zen0469 @realDonaldTrump @BrianKempGA @KrisKobach1787 Deliberately suppressing the votes of American citizens legally eligible to cast a ballot is the worst type of fraud. Republicans practice it on a massive scale while diverting their base to the minimal # of cases where a single illegal vote is cast.","null","Sun Oct 21 14:36:13 EDT 2018",
"eenienene","eenienene","1054078953458040832","Not Available","@realDonaldTrump @BrianKempGA 7/  supplied by Kris Kobach Kansas SoS. Legitimate voters were purged from the voter rolls because they left the state or moved from their congressional district when they hadn’t moved anywhere. 
7. 2017, a group of electoral reform advocates filed a lawsuit to force the state to","null","Sun Oct 21 14:36:21 EDT 2018",
"GaRedneck4Bria1","GA-HiTech-Redneck🌟🌟🌟","1054078960097787905","https://t.co/LRXuMtXS2h","@rojawi @BrianKempGA @brian_harris89 @dolezal4senate The Democrats & Fake News!
Clinton's chances of winning the presidency rose from 78% last week to 91% Monday before Election Day.
https://t.co/LRXuMtXS2h","null","Sun Oct 21 14:36:22 EDT 2018",
"jeklo24","Jenn","1054078983220932610","Not Available","@AmericansCreed @SarahLies4Trump @realDonaldTrump @BrianKempGA Google it. The information is public.","null","Sun Oct 21 14:36:28 EDT 2018",
"dwade575","Diane Wade WZUN DJ","1054079004792233985","Not Available","Stacey Abrams could lose by .8% of the vote, while Brian Kemp has disenfranchised over 1,000,000 people (or more than 1% of the Georgia electorate), in his time as Secretary of State. 

Talk about undemocratic and self-dealing corruption. 

@BrianKempGA is a danger to democracy. https://t.co/v5DTeS4tKP","null","Sun Oct 21 14:36:33 EDT 2018",
"JohnWStallings1","John W. Stallings","1054079030025175040","Not Available","@BrianKempGA #FuckTrump ❄🇵🇸❄#FuckYou ❄ 🇵🇸❄#DeleteTrump ❄🇵🇸❄#DeleteYou https://t.co/n8aDEb3jtb","null","Sun Oct 21 14:36:39 EDT 2018",
"AmericansCreed","Texas Creed","1054079042545168384","Not Available","@Minuteman04 @deejay90192 @Zen0469 @realDonaldTrump @BrianKempGA @KrisKobach1787 Can you provide evidence of Republicans suppressing the votes of legal citizens?","null","Sun Oct 21 14:36:42 EDT 2018",
"DonnaD1301","Donna","1054079060006068224","Not Available","📢ATTENTION #GA VOTERS📢

DON'T JUST READ THE HEADLINE. READ THIS ENTIRELY‼️This article debunks every single LIE that Stacey Abrams is stating about @BrianKempGA. STACEY ABRAMS not only LIES but she is TOO EXTREME for Georgia.

#GaPol #MAGA #GaFirst 
https://t.co/aYvhKs8HFp","null","Sun Oct 21 14:36:46 EDT 2018",
"divagirl429","Delcina Brown","1054079078163251200","Not Available","@BrianKempGA","null","Sun Oct 21 14:36:50 EDT 2018",
"CowboysGirl31","Bernadette Mendoza","1054079088418185216","Not Available","@realDonaldTrump 1/  LIAR LIAR PANTS ON FIRE! Nothing is being done because if there was, @BrianKempGA would have been recalled from his position already! 

Georgia has been contending with corruption, incompetence and negligence from Kemp, whose actions have undermined voting systems, election","null","Sun Oct 21 14:36:53 EDT 2018",
"cmf_nashville","Curious_kitty","1054079094072184832","Not Available","#Kemp is a professional Vote suppressor","null","Sun Oct 21 14:36:54 EDT 2018",
"kathleeneholmes","kathleen holmes","1054079098841190401","Not Available","@BrianKempGA is a cheater","null","Sun Oct 21 14:36:55 EDT 2018",
"CowboysGirl31","Bernadette Mendoza","1054079105467961344","Not Available","@realDonaldTrump @BrianKempGA 2/  security and democracy in general. Kemp is maliciously wielding the power of his office to suppress the vote for political gain and silence the voices of thousands of eligible voters -- the majority of them people of color

1. In 2014 approximately 40,000 voter registrations","null","Sun Oct 21 14:36:57 EDT 2018",
"Chancedefiant","RickChance","1054079131619680257","Not Available","Cheating non-believer in Democracy @BrianKempGA  vote for @staceyabrams","null","Sun Oct 21 14:37:03 EDT 2018",
"LibertyIsALady","Dianne Reum","1054079147318734849","Not Available","@deejay90192 @Zen0469 @realDonaldTrump @BrianKempGA @KrisKobach1787 Deliberately suppressing the votes of American citizens legally eligible to cast a ballot is the worst type of fraud. Republicans practice it on a massive scale while diverting their base to the minimal # of cases where a single illegal vote is cast.","null","Sun Oct 21 14:37:07 EDT 2018",
"kuszmahal","Jean","1054079162623741953","Not Available","@deejay90192 @Zen0469 @realDonaldTrump @BrianKempGA @KrisKobach1787 Deliberately suppressing the votes of American citizens legally eligible to cast a ballot is the worst type of fraud. Republicans practice it on a massive scale while diverting their base to the minimal # of cases where a single illegal vote is cast.","null","Sun Oct 21 14:37:10 EDT 2018",
"nonelite7","Non-Elite Elitist","1054079193108148224","Not Available","@krassenstein Democrats should register as republicans - especially the youth & minority votes....help counter the risks of being purged by all these sleazy R sec of states...i.e. @BrianKempGA","null","Sun Oct 21 14:37:18 EDT 2018",
"m2in84","Matt Mezinze","1054079195087810560","Not Available","@BrianKempGA @brian_harris89 @dolezal4senate https://t.co/YqJwwJAdeZ","null","Sun Oct 21 14:37:18 EDT 2018",
"AmandaS15866691","Amanda Smith","1054079197344190465","https://t.co/2168XocNXk","I can't believe all the stuff that happens in just one week. Unbelievable https://t.co/2168XocNXk","null","Sun Oct 21 14:37:19 EDT 2018",
"magapanthus","Magapanthus","1054079199185641473","Not Available","@realDonaldTrump 1/  LIAR LIAR PANTS ON FIRE! Nothing is being done because if there was, @BrianKempGA would have been recalled from his position already! 

Georgia has been contending with corruption, incompetence and negligence from Kemp, whose actions have undermined voting systems, election","null","Sun Oct 21 14:37:19 EDT 2018",
"lauriedtmann","🌊Laurie #ReauthorizeVAWA","1054079228629659650","Not Available","@realDonaldTrump 1/  LIAR LIAR PANTS ON FIRE! Nothing is being done because if there was, @BrianKempGA would have been recalled from his position already! 

Georgia has been contending with corruption, incompetence and negligence from Kemp, whose actions have undermined voting systems, election","null","Sun Oct 21 14:37:26 EDT 2018",
"JHferett2","FechezLaVache","1054079230483595265","Not Available","@realDonaldTrump So does that mean you are going to prosecute @BrianKempGA and @KrisKobach1787 for CHEATING?

How can the Secretary of State running for Office also be the same person to oversea & make decisions for their states elections?

Huge Conflict of Interest!

Cheating just like in 2016.","null","Sun Oct 21 14:37:27 EDT 2018",
"magapanthus","Magapanthus","1054079236946976769","Not Available","@realDonaldTrump @BrianKempGA 2/  security and democracy in general. Kemp is maliciously wielding the power of his office to suppress the vote for political gain and silence the voices of thousands of eligible voters -- the majority of them people of color

1. In 2014 approximately 40,000 voter registrations","null","Sun Oct 21 14:37:28 EDT 2018",
"magapanthus","Magapanthus","1054079260955234305","Not Available","@realDonaldTrump @BrianKempGA 3/  were lost the vast majority were people of color. 
2. The state’s electronic voting machines haven’t been updated since 2005 and run on Windows 2000 received an F- rating can be hacked within minutes. Kemp refuses to do anything.
3. Used the outdated, hackable infrastructure","null","Sun Oct 21 14:37:34 EDT 2018",
"magapanthus","Magapanthus","1054079274175602690","Not Available","@realDonaldTrump @BrianKempGA 4/  in the runoff between Jon Ossoff and Karen Handel despite known breaches, faulty equipment, and theft of electronic polling books that contained voter data.
4. Leaked voter information including Social Security numbers and driver’s license data twice. To settle a lawsuit Kemp","null","Sun Oct 21 14:37:37 EDT 2018",
"magapanthus","Magapanthus","1054079283193352192","Not Available","@realDonaldTrump @BrianKempGA 5/  admitted he leaked the data and as part of the settlement the state agreed to pay $1.2 million for a year’s worth of credit monitoring for millions of Georgians.
5. Massive breach of 6 million registered voters password files and encryption keys that could be accessed online","null","Sun Oct 21 14:37:39 EDT 2018",
"magapanthus","Magapanthus","1054079293846929410","Not Available","@realDonaldTrump @BrianKempGA 6/  by anyone looking. Days after the lawsuit filed technicians erased the hard drives of the server in question. 
6. Over 1.4 million voter registrations have been purged since 2012 with nearly 670,000 in 2017 alone using a racially biased methodology called Crosscheck Program","null","Sun Oct 21 14:37:42 EDT 2018",
"magapanthus","Magapanthus","1054079313585291264","Not Available","@realDonaldTrump @BrianKempGA 7/  supplied by Kris Kobach Kansas SoS. Legitimate voters were purged from the voter rolls because they left the state or moved from their congressional district when they hadn’t moved anywhere. 
7. 2017, a group of electoral reform advocates filed a lawsuit to force the state to","null","Sun Oct 21 14:37:46 EDT 2018",
"smileburg","Su","1054079321432842241","Not Available","Stacey Abrams could lose by .8% of the vote, while Brian Kemp has disenfranchised over 1,000,000 people (or more than 1% of the Georgia electorate), in his time as Secretary of State. 

Talk about undemocratic and self-dealing corruption. 

@BrianKempGA is a danger to democracy. https://t.co/v5DTeS4tKP","null","Sun Oct 21 14:37:48 EDT 2018",
"marontheweb","Li’l","1054079325211889664","Not Available","@realDonaldTrump Myth of Voter Fraud

VOTER SUPPRESSION IS STEALING PEOPLE'S VOTES .@BrianKempGA
.@KrisKobach1787 What's the Penalty for that?  #GaPol
https://t.co/mG6p91Yjam","null","Sun Oct 21 14:37:49 EDT 2018",
"magapanthus","Magapanthus","1054079333134991361","Not Available","@realDonaldTrump @BrianKempGA 8/  retire its antiquated touch-screen voting machines. Four days later the election servers were wiped clean.
8. 2018 around 53,000 voters (nearly 70% of them African-Americans) had their registrations placed on hold because of a mismatch with drivers license or social security","null","Sun Oct 21 14:37:51 EDT 2018",
"magapanthus","Magapanthus","1054079346867081221","Not Available","@realDonaldTrump @BrianKempGA 9/  information. The exact match checks disproportionately and negatively impact the ability of voting-eligible African-American, Latino and Asian-American applicants. 

IF NOTHING IS DONE RIGHT AWAY ABOUT KEMP I WILL KNOW THIS TWEET IS NOTHING BUT A SHOW FOR MIDTERMS AND A LIE!","null","Sun Oct 21 14:37:54 EDT 2018",
"SedLily","Lily Sed ⚜️⚜️⚜️","1054079349278826496","Not Available","@JohnJHarwood No it's not. Voter fraud is rampant at every level of #GOP. For instance, @BrianKempGA in GA is openly blocking 100s of 1000s of Democratic voters; a disproporitionate number of minority voters, from voting https://t.co/SRXpeUdsxn & NOBODY really gives a shit but for indignation","null","Sun Oct 21 14:37:55 EDT 2018",
"KC4TVZ","Todd","1054079385047834628","Not Available","@KamalaHarris Pushing a false narrative, when you know the truth. 
Zero Credibility! 

@IngrahamAngle
said it best!

Another Leftist Lie:Dem gubernatorial candidate Abrams accuses GOP foe 
@BrianKempGA
of voter suppression as GA breaks voter-registration record.
https://t.co/3v8fN5dn3f","null","Sun Oct 21 14:38:03 EDT 2018",
"micheleplus46","Michele","1054079396921802752","Not Available","@BrianKempGA Stop suppressing voters","null","Sun Oct 21 14:38:06 EDT 2018",
"boombaby1970","Boombaby1970❌","1054079448239235073","Not Available","📢ATTENTION #GA VOTERS📢

DON'T JUST READ THE HEADLINE. READ THIS ENTIRELY‼️This article debunks every single LIE that Stacey Abrams is stating about @BrianKempGA. STACEY ABRAMS not only LIES but she is TOO EXTREME for Georgia.

#GaPol #MAGA #GaFirst 
https://t.co/aYvhKs8HFp","null","Sun Oct 21 14:38:18 EDT 2018",
"sbasford16","Shannon Basford","1054079455419867136","https://t.co/80MoGxXsra","Thank you Augusta Chronicle. @BrianKempGA is the clear choice to  lead Georgia. 
https://t.co/80MoGxXsra","null","Sun Oct 21 14:38:20 EDT 2018",
"ivyfrancis81","Kathie","1054079515306192896","Not Available","@BrianKempGA @brian_harris89 @dolezal4senate https://t.co/YqJwwJAdeZ","null","Sun Oct 21 14:38:34 EDT 2018",
"LisaSpooner5468","Lisa Spooner","1054079626564329475","Not Available","Honored to have the strong endorsement of Congressman @AustinScott4GA and look forward to working together to strengthen rural Georgia and keep our entire state moving in the right direction! #gapol #gagop #tcot #gafirst https://t.co/F8WTJ1NIiK","null","Sun Oct 21 14:39:01 EDT 2018",
"0xFF_","t0̸by S 👀","1054079645740556288","Not Available",".@BrianKempGA == https://t.co/2XcyxX4XgI","null","Sun Oct 21 14:39:06 EDT 2018",
"micheleplus46","Michele","1054079646872952832","Not Available","@BrianKempGA YES IT AIN'T TRUE! Because the TRUE FIGURE is closer to 500,000 - half a million! I hope there will be legal repercussions for him down the road. Care to comment on this article, just one of many saying the same thing   @BrianKempGA? https://t.co/bsmJa5XSDH","null","Sun Oct 21 14:39:06 EDT 2018",
"EllieMae62","💕Hello Kitty🇺🇸❌","1054079656268312583","Not Available","📢ATTENTION #GA VOTERS📢

DON'T JUST READ THE HEADLINE. READ THIS ENTIRELY‼️This article debunks every single LIE that Stacey Abrams is stating about @BrianKempGA. STACEY ABRAMS not only LIES but she is TOO EXTREME for Georgia.

#GaPol #MAGA #GaFirst 
https://t.co/aYvhKs8HFp","null","Sun Oct 21 14:39:08 EDT 2018",
"KC4TVZ","Todd","1054079680968572928","Not Available","@BrianKempGA @brian_harris89 @dolezal4senate #FastFoodAbrams
#ScammingGA
🍟🍕🍔🍩🍫🍰
 #Zero Credibility

@IngrahamAngle
said it best!

Another Leftist Lie:Dem gubernatorial candidate Abrams accuses GOP foe 
@BrianKempGA
of voter suppression as GA breaks voter-registration record.
https://t.co/3v8fN5dn3f","null","Sun Oct 21 14:39:14 EDT 2018",
"thatmjk","Michael Knight 🌎","1054079686706376705","Not Available","@shaunking Time for @BrianKempGA to get hauled away to the big house for his criminal acts while Secretary of State.  If he can't win election based on his policies and positions, he will try to steal it. https://t.co/UgsSRY4dr0","null","Sun Oct 21 14:39:15 EDT 2018",
"kabrinkman","KA Brinkman","1054079704351809545","Not Available","@JohnFugelsang @BrianKempGA belongs in jail, NOT the Governor's mansion.

He is dangerous, fraudulent, and unAmerican.","null","Sun Oct 21 14:39:20 EDT 2018",
"AmericansCreed","Texas Creed","1054079709447892992","https://t.co/AbcNQvC5MF","@AlexKesslercrna @Tdennisajr @Minuteman04 @deejay90192 @Zen0469 @realDonaldTrump @BrianKempGA @KrisKobach1787 I can post more if needed, including statistics proving millions of over-registered voters by state.

https://t.co/AbcNQvC5MF

https://t.co/qltj3XUUxz","null","Sun Oct 21 14:39:21 EDT 2018",
"micheleplus46","Michele","1054079711238774784","Not Available","@BrianKempGA Keep this hashtag going and STOP Brian Kemp.

#BrianKempIsCorrupt","null","Sun Oct 21 14:39:21 EDT 2018",
"Multijo1","multijo","1054079714560823296","Not Available","Criminal.","null","Sun Oct 21 14:39:22 EDT 2018",
"Doubtful2012","Judy Arnett","1054079723796643840","Not Available","@SarahLies4Trump @realDonaldTrump @BrianKempGA Sorry, but dead people & illegals can't legally vote in our national elections.
Of course, California welcomes them in local & state elections, but MOST other states at least TRY to stop the fake votes.","null","Sun Oct 21 14:39:24 EDT 2018",
"CoachKJunior","CoachKjr","1054079756679835648","Not Available","@SarahLies4Trump @realDonaldTrump @BrianKempGA https://t.co/or9RVIates","null","Sun Oct 21 14:39:32 EDT 2018",
"carolth11843086","carol thompson","1054079812556480512","Not Available","@kronn @BrianKempGA I’ll not vote for a Abraham’s she’s a nut job sanctuary cities keep Allie illegals in n let them vote noway for her plus all her racist crap.   I’ll vote kemp. Just to keep her out","null","Sun Oct 21 14:39:45 EDT 2018",
"Baldylocks13","Baldylocks","1054079814997426176","https://t.co/9G8KXewCcY","@bfs465 @JohnJHarwood @BrianKempGA https://t.co/9G8KXewCcY","null","Sun Oct 21 14:39:46 EDT 2018",
"Mas5665","Mas","1054079842419986433","Not Available","@realDonaldTrump 1/  LIAR LIAR PANTS ON FIRE! Nothing is being done because if there was, @BrianKempGA would have been recalled from his position already! 

Georgia has been contending with corruption, incompetence and negligence from Kemp, whose actions have undermined voting systems, election","null","Sun Oct 21 14:39:52 EDT 2018",
"az_valentine","Valentine Imperfect","1054079862728605696","Not Available","@ArchKennedy @BrianKempGA Stacy Adams will side with the Dem machine and bankrupt our Social Security by giving it to illegal aliens. Trump and Kemp promised to protect Social Security. #VoteRepublican","null","Sun Oct 21 14:39:57 EDT 2018",
"carolparkergil4","michjack92 ❌🇺🇸","1054079883289284608","Not Available","📢ATTENTION #GA VOTERS📢

DON'T JUST READ THE HEADLINE. READ THIS ENTIRELY‼️This article debunks every single LIE that Stacey Abrams is stating about @BrianKempGA. STACEY ABRAMS not only LIES but she is TOO EXTREME for Georgia.

#GaPol #MAGA #GaFirst 
https://t.co/aYvhKs8HFp","null","Sun Oct 21 14:40:02 EDT 2018",
"Mas5665","Mas","1054079894949449728","Not Available","@realDonaldTrump @BrianKempGA 2/  security and democracy in general. Kemp is maliciously wielding the power of his office to suppress the vote for political gain and silence the voices of thousands of eligible voters -- the majority of them people of color

1. In 2014 approximately 40,000 voter registrations","null","Sun Oct 21 14:40:05 EDT 2018",
"micheleplus46","Michele","1054079934295986176","Not Available","@sj_pete @BrianKempGA He’s unqualified!","null","Sun Oct 21 14:40:14 EDT 2018",
